    x:          approx:          exact:            relative error(log10)
     0.83070000     0.16920180     0.16909093     -3.1832921
     0.83080000     0.16910196     0.16899118     -3.1834083
     0.83090000     0.16900212     0.16889143     -3.1835246
     0.83100000     0.16890227     0.16879168     -3.1836410
     0.83110000     0.16880243     0.16869193     -3.1837577
     0.83120000     0.16870258     0.16859218     -3.1838745
     0.83130000     0.16860274     0.16849243     -3.1839915
     0.83140000     0.16850289     0.16839268     -3.1841086
     0.83150000     0.16840305     0.16829293     -3.1842260
     0.83160000     0.16830320     0.16819318     -3.1843435
     0.83170000     0.16820335     0.16809343     -3.1844611
     0.83180000     0.16810351     0.16799368     -3.1845790
     0.83190000     0.16800366     0.16789393     -3.1846970
     0.83200000     0.16790382     0.16779418     -3.1848151
     0.83210000     0.16780397     0.16769442     -3.1849335
     0.83220000     0.16770412     0.16759467     -3.1850520
     0.83230000     0.16760427     0.16749492     -3.1851707
     0.83240000     0.16750443     0.16739517     -3.1852896
     0.83250000     0.16740458     0.16729541     -3.1854086
     0.83260000     0.16730473     0.16719566     -3.1855278
     0.83270000     0.16720488     0.16709591     -3.1856472
     0.83280000     0.16710503     0.16699615     -3.1857668
     0.83290000     0.16700518     0.16689640     -3.1858865
     0.83300000     0.16690533     0.16679665     -3.1860065
     0.83310000     0.16680548     0.16669689     -3.1861265
     0.83320000     0.16670563     0.16659714     -3.1862468
     0.83330000     0.16660578     0.16649738     -3.1863673
     0.83340000     0.16650593     0.16639763     -3.1864879
     0.83350000     0.16640608     0.16629787     -3.1866087
     0.83360000     0.16630623     0.16619812     -3.1867297
     0.83370000     0.16620638     0.16609836     -3.1868508
     0.83380000     0.16610653     0.16599860     -3.1869722
     0.83390000     0.16600668     0.16589885     -3.1870937
     0.83400000     0.16590683     0.16579909     -3.1872154
     0.83410000     0.16580698     0.16569933     -3.1873373
     0.83420000     0.16570712     0.16559958     -3.1874593
     0.83430000     0.16560727     0.16549982     -3.1875815
     0.83440000     0.16550742     0.16540006     -3.1877040
     0.83450000     0.16540757     0.16530030     -3.1878266
     0.83460000     0.16530771     0.16520055     -3.1879493
     0.83470000     0.16520786     0.16510079     -3.1880723
     0.83480000     0.16510801     0.16500103     -3.1881955
     0.83490000     0.16500815     0.16490127     -3.1883188
     0.83500000     0.16490830     0.16480151     -3.1884423
     0.83510000     0.16480845     0.16470175     -3.1885660
     0.83520000     0.16470859     0.16460199     -3.1886899
     0.83530000     0.16460874     0.16450223     -3.1888140
     0.83540000     0.16450888     0.16440247     -3.1889382
     0.83550000     0.16440903     0.16430271     -3.1890627
     0.83560000     0.16430917     0.16420295     -3.1891873
     0.83570000     0.16420932     0.16410319     -3.1893121
     0.83580000     0.16410946     0.16400343     -3.1894371
     0.83590000     0.16400960     0.16390367     -3.1895623
     0.83600000     0.16390975     0.16380391     -3.1896877
     0.83610000     0.16380989     0.16370415     -3.1898132
     0.83620000     0.16371003     0.16360439     -3.1899390
     0.83630000     0.16361018     0.16350462     -3.1900649
     0.83640000     0.16351032     0.16340486     -3.1901911
     0.83650000     0.16341046     0.16330510     -3.1903174
     0.83660000     0.16331060     0.16320534     -3.1904439
     0.83670000     0.16321075     0.16310557     -3.1905706
     0.83680000     0.16311089     0.16300581     -3.1906975
     0.83690000     0.16301103     0.16290605     -3.1908246
     0.83700000     0.16291117     0.16280628     -3.1909519
     0.83710000     0.16281131     0.16270652     -3.1910793
     0.83720000     0.16271145     0.16260676     -3.1912070
     0.83730000     0.16261159     0.16250699     -3.1913349
     0.83740000     0.16251173     0.16240723     -3.1914629
     0.83750000     0.16241187     0.16230746     -3.1915912
     0.83760000     0.16231201     0.16220770     -3.1917196
     0.83770000     0.16221215     0.16210793     -3.1918483
     0.83780000     0.16211229     0.16200817     -3.1919771
     0.83790000     0.16201243     0.16190840     -3.1921061
     0.83800000     0.16191257     0.16180864     -3.1922353
     0.83810000     0.16181271     0.16170887     -3.1923648
     0.83820000     0.16171285     0.16160910     -3.1924944
     0.83830000     0.16161299     0.16150934     -3.1926242
     0.83840000     0.16151313     0.16140957     -3.1927542
     0.83850000     0.16141326     0.16130980     -3.1928845
     0.83860000     0.16131340     0.16121003     -3.1930149
     0.83870000     0.16121354     0.16111027     -3.1931455
     0.83880000     0.16111368     0.16101050     -3.1932763
     0.83890000     0.16101381     0.16091073     -3.1934074
     0.83900000     0.16091395     0.16081096     -3.1935386
     0.83910000     0.16081409     0.16071119     -3.1936700
     0.83920000     0.16071422     0.16061143     -3.1938016
     0.83930000     0.16061436     0.16051166     -3.1939335
     0.83940000     0.16051449     0.16041189     -3.1940655
     0.83950000     0.16041463     0.16031212     -3.1941977
     0.83960000     0.16031476     0.16021235     -3.1943302
     0.83970000     0.16021490     0.16011258     -3.1944628
     0.83980000     0.16011503     0.16001281     -3.1945957
     0.83990000     0.16001517     0.15991304     -3.1947287
     0.84000000     0.15991530     0.15981327     -3.1948620
     0.84010000     0.15981544     0.15971350     -3.1949955
     0.84020000     0.15971557     0.15961373     -3.1951292
     0.84030000     0.15961571     0.15951396     -3.1952630
     0.84040000     0.15951584     0.15941418     -3.1953971
     0.84050000     0.15941597     0.15931441     -3.1955314
     0.84060000     0.15931611     0.15921464     -3.1956660
     0.84070000     0.15921624     0.15911487     -3.1958007
     0.84080000     0.15911637     0.15901510     -3.1959356
     0.84090000     0.15901650     0.15891532     -3.1960708
     0.84100000     0.15891664     0.15881555     -3.1962061
     0.84110000     0.15881677     0.15871578     -3.1963417
     0.84120000     0.15871690     0.15861601     -3.1964775
     0.84130000     0.15861703     0.15851623     -3.1966135
     0.84140000     0.15851716     0.15841646     -3.1967497
     0.84150000     0.15841729     0.15831668     -3.1968861
     0.84160000     0.15831743     0.15821691     -3.1970227
     0.84170000     0.15821756     0.15811714     -3.1971596
     0.84180000     0.15811769     0.15801736     -3.1972967
     0.84190000     0.15801782     0.15791759     -3.1974339
     0.84200000     0.15791795     0.15781781     -3.1975714
     0.84210000     0.15781808     0.15771804     -3.1977091
     0.84220000     0.15771821     0.15761826     -3.1978471
     0.84230000     0.15761834     0.15751849     -3.1979852
     0.84240000     0.15751846     0.15741871     -3.1981236
     0.84250000     0.15741859     0.15731893     -3.1982622
     0.84260000     0.15731872     0.15721916     -3.1984010
     0.84270000     0.15721885     0.15711938     -3.1985400
     0.84280000     0.15711898     0.15701960     -3.1986793
     0.84290000     0.15701911     0.15691983     -3.1988187
     0.84300000     0.15691924     0.15682005     -3.1989584
     0.84310000     0.15681936     0.15672027     -3.1990984
     0.84320000     0.15671949     0.15662050     -3.1992385
     0.84330000     0.15661962     0.15652072     -3.1993788
     0.84340000     0.15651974     0.15642094     -3.1995194
     0.84350000     0.15641987     0.15632116     -3.1996602
     0.84360000     0.15632000     0.15622138     -3.1998013
     0.84370000     0.15622012     0.15612160     -3.1999425
     0.84380000     0.15612025     0.15602183     -3.2000840
     0.84390000     0.15602038     0.15592205     -3.2002257
     0.84400000     0.15592050     0.15582227     -3.2003677
     0.84410000     0.15582063     0.15572249     -3.2005098
     0.84420000     0.15572075     0.15562271     -3.2006522
     0.84430000     0.15562088     0.15552293     -3.2007949
     0.84440000     0.15552100     0.15542315     -3.2009377
     0.84450000     0.15542113     0.15532337     -3.2010808
     0.84460000     0.15532125     0.15522359     -3.2012241
     0.84470000     0.15522138     0.15512381     -3.2013677
     0.84480000     0.15512150     0.15502403     -3.2015114
     0.84490000     0.15502162     0.15492424     -3.2016554
     0.84500000     0.15492175     0.15482446     -3.2017997
     0.84510000     0.15482187     0.15472468     -3.2019442
     0.84520000     0.15472199     0.15462490     -3.2020889
     0.84530000     0.15462212     0.15452512     -3.2022338
     0.84540000     0.15452224     0.15442533     -3.2023790
     0.84550000     0.15442236     0.15432555     -3.2025244
     0.84560000     0.15432248     0.15422577     -3.2026701
     0.84570000     0.15422260     0.15412599     -3.2028160
     0.84580000     0.15412273     0.15402620     -3.2029621
     0.84590000     0.15402285     0.15392642     -3.2031085
     0.84600000     0.15392297     0.15382664     -3.2032551
     0.84610000     0.15382309     0.15372685     -3.2034019
     0.84620000     0.15372321     0.15362707     -3.2035490
     0.84630000     0.15362333     0.15352728     -3.2036963
     0.84640000     0.15352345     0.15342750     -3.2038439
     0.84650000     0.15342357     0.15332772     -3.2039917
     0.84660000     0.15332369     0.15322793     -3.2041397
     0.84670000     0.15322381     0.15312815     -3.2042880
     0.84680000     0.15312393     0.15302836     -3.2044366
     0.84690000     0.15302405     0.15292857     -3.2045853
     0.84700000     0.15292417     0.15282879     -3.2047344
     0.84710000     0.15282429     0.15272900     -3.2048836
     0.84720000     0.15272441     0.15262922     -3.2050331
     0.84730000     0.15262453     0.15252943     -3.2051829
     0.84740000     0.15252465     0.15242964     -3.2053329
     0.84750000     0.15242477     0.15232986     -3.2054832
     0.84760000     0.15232488     0.15223007     -3.2056337
     0.84770000     0.15222500     0.15213028     -3.2057844
     0.84780000     0.15212512     0.15203050     -3.2059354
     0.84790000     0.15202524     0.15193071     -3.2060867
     0.84800000     0.15192535     0.15183092     -3.2062382
     0.84810000     0.15182547     0.15173113     -3.2063900
     0.84820000     0.15172559     0.15163134     -3.2065420
     0.84830000     0.15162570     0.15153156     -3.2066942
     0.84840000     0.15152582     0.15143177     -3.2068467
     0.84850000     0.15142594     0.15133198     -3.2069995
     0.84860000     0.15132605     0.15123219     -3.2071525
     0.84870000     0.15122617     0.15113240     -3.2073058
     0.84880000     0.15112628     0.15103261     -3.2074594
     0.84890000     0.15102640     0.15093282     -3.2076132
     0.84900000     0.15092651     0.15083303     -3.2077672
     0.84910000     0.15082663     0.15073324     -3.2079215
     0.84920000     0.15072674     0.15063345     -3.2080761
     0.84930000     0.15062686     0.15053366     -3.2082309
     0.84940000     0.15052697     0.15043387     -3.2083860
     0.84950000     0.15042709     0.15033408     -3.2085413
     0.84960000     0.15032720     0.15023429     -3.2086970
     0.84970000     0.15022731     0.15013450     -3.2088528
     0.84980000     0.15012743     0.15003471     -3.2090090
     0.84990000     0.15002754     0.14993491     -3.2091654
     0.85000000     0.14992765     0.14983512     -3.2093220
     0.85010000     0.14982777     0.14973533     -3.2094790
     0.85020000     0.14972788     0.14963554     -3.2096361
     0.85030000     0.14962799     0.14953574     -3.2097936
     0.85040000     0.14952810     0.14943595     -3.2099513
     0.85050000     0.14942822     0.14933616     -3.2101093
     0.85060000     0.14932833     0.14923637     -3.2102676
     0.85070000     0.14922844     0.14913657     -3.2104261
     0.85080000     0.14912855     0.14903678     -3.2105849
     0.85090000     0.14902866     0.14893699     -3.2107440
     0.85100000     0.14892877     0.14883719     -3.2109033
     0.85110000     0.14882888     0.14873740     -3.2110630
     0.85120000     0.14872899     0.14863760     -3.2112228
     0.85130000     0.14862911     0.14853781     -3.2113830
     0.85140000     0.14852922     0.14843801     -3.2115434
     0.85150000     0.14842933     0.14833822     -3.2117041
     0.85160000     0.14832944     0.14823842     -3.2118651
     0.85170000     0.14822954     0.14813863     -3.2120264
     0.85180000     0.14812965     0.14803883     -3.2121879
     0.85190000     0.14802976     0.14793904     -3.2123497
     0.85200000     0.14792987     0.14783924     -3.2125118
     0.85210000     0.14782998     0.14773945     -3.2126742
     0.85220000     0.14773009     0.14763965     -3.2128369
     0.85230000     0.14763020     0.14753985     -3.2129998
     0.85240000     0.14753031     0.14744006     -3.2131630
     0.85250000     0.14743041     0.14734026     -3.2133265
     0.85260000     0.14733052     0.14724046     -3.2134903
     0.85270000     0.14723063     0.14714066     -3.2136544
     0.85280000     0.14713074     0.14704087     -3.2138187
     0.85290000     0.14703084     0.14694107     -3.2139833
     0.85300000     0.14693095     0.14684127     -3.2141482
     0.85310000     0.14683106     0.14674147     -3.2143135
     0.85320000     0.14673117     0.14664167     -3.2144789
     0.85330000     0.14663127     0.14654188     -3.2146447
     0.85340000     0.14653138     0.14644208     -3.2148108
     0.85350000     0.14643148     0.14634228     -3.2149771
     0.85360000     0.14633159     0.14624248     -3.2151438
     0.85370000     0.14623170     0.14614268     -3.2153107
     0.85380000     0.14613180     0.14604288     -3.2154780
     0.85390000     0.14603191     0.14594308     -3.2156455
     0.85400000     0.14593201     0.14584328     -3.2158133
     0.85410000     0.14583212     0.14574348     -3.2159814
     0.85420000     0.14573222     0.14564368     -3.2161498
     0.85430000     0.14563233     0.14554388     -3.2163185
     0.85440000     0.14553243     0.14544408     -3.2164875
     0.85450000     0.14543253     0.14534428     -3.2166568
     0.85460000     0.14533264     0.14524448     -3.2168264
     0.85470000     0.14523274     0.14514468     -3.2169963
     0.85480000     0.14513285     0.14504488     -3.2171665
     0.85490000     0.14503295     0.14494507     -3.2173370
     0.85500000     0.14493305     0.14484527     -3.2175078
     0.85510000     0.14483315     0.14474547     -3.2176789
     0.85520000     0.14473326     0.14464567     -3.2178503
     0.85530000     0.14463336     0.14454587     -3.2180220
     0.85540000     0.14453346     0.14444606     -3.2181940
     0.85550000     0.14443356     0.14434626     -3.2183663
     0.85560000     0.14433367     0.14424646     -3.2185389
     0.85570000     0.14423377     0.14414665     -3.2187119
     0.85580000     0.14413387     0.14404685     -3.2188851
     0.85590000     0.14403397     0.14394705     -3.2190587
     0.85600000     0.14393407     0.14384724     -3.2192325
     0.85610000     0.14383417     0.14374744     -3.2194067
     0.85620000     0.14373427     0.14364763     -3.2195812
     0.85630000     0.14363438     0.14354783     -3.2197559
     0.85640000     0.14353448     0.14344803     -3.2199310
     0.85650000     0.14343458     0.14334822     -3.2201065
     0.85660000     0.14333468     0.14324842     -3.2202822
     0.85670000     0.14323478     0.14314861     -3.2204582
     0.85680000     0.14313488     0.14304881     -3.2206346
     0.85690000     0.14303498     0.14294900     -3.2208113
     0.85700000     0.14293507     0.14284920     -3.2209883
     0.85710000     0.14283517     0.14274939     -3.2211656
     0.85720000     0.14273527     0.14264958     -3.2213433
     0.85730000     0.14263537     0.14254978     -3.2215212
     0.85740000     0.14253547     0.14244997     -3.2216995
     0.85750000     0.14243557     0.14235016     -3.2218781
     0.85760000     0.14233567     0.14225036     -3.2220570
     0.85770000     0.14223576     0.14215055     -3.2222363
     0.85780000     0.14213586     0.14205074     -3.2224159
     0.85790000     0.14203596     0.14195094     -3.2225958
     0.85800000     0.14193606     0.14185113     -3.2227760
     0.85810000     0.14183615     0.14175132     -3.2229566
     0.85820000     0.14173625     0.14165151     -3.2231375
     0.85830000     0.14163635     0.14155170     -3.2233187
     0.85840000     0.14153645     0.14145190     -3.2235002
     0.85850000     0.14143654     0.14135209     -3.2236821
     0.85860000     0.14133664     0.14125228     -3.2238643
     0.85870000     0.14123673     0.14115247     -3.2240469
     0.85880000     0.14113683     0.14105266     -3.2242298
     0.85890000     0.14103693     0.14095285     -3.2244130
     0.85900000     0.14093702     0.14085304     -3.2245965
     0.85910000     0.14083712     0.14075323     -3.2247804
     0.85920000     0.14073721     0.14065342     -3.2249647
     0.85930000     0.14063731     0.14055361     -3.2251492
     0.85940000     0.14053740     0.14045380     -3.2253341
     0.85950000     0.14043750     0.14035399     -3.2255194
     0.85960000     0.14033759     0.14025418     -3.2257050
     0.85970000     0.14023768     0.14015437     -3.2258909
     0.85980000     0.14013778     0.14005456     -3.2260772
     0.85990000     0.14003787     0.13995475     -3.2262638
     0.86000000     0.13993797     0.13985494     -3.2264508
     0.86010000     0.13983806     0.13975513     -3.2266381
     0.86020000     0.13973815     0.13965532     -3.2268258
     0.86030000     0.13963825     0.13955550     -3.2270138
     0.86040000     0.13953834     0.13945569     -3.2272022
     0.86050000     0.13943843     0.13935588     -3.2273909
     0.86060000     0.13933852     0.13925607     -3.2275800
     0.86070000     0.13923862     0.13915625     -3.2277694
     0.86080000     0.13913871     0.13905644     -3.2279592
     0.86090000     0.13903880     0.13895663     -3.2281493
     0.86100000     0.13893889     0.13885682     -3.2283398
     0.86110000     0.13883899     0.13875700     -3.2285307
     0.86120000     0.13873908     0.13865719     -3.2287219
     0.86130000     0.13863917     0.13855738     -3.2289135
     0.86140000     0.13853926     0.13845756     -3.2291054
     0.86150000     0.13843935     0.13835775     -3.2292977
     0.86160000     0.13833944     0.13825793     -3.2294903
     0.86170000     0.13823953     0.13815812     -3.2296833
     0.86180000     0.13813962     0.13805830     -3.2298767
     0.86190000     0.13803971     0.13795849     -3.2300705
     0.86200000     0.13793980     0.13785867     -3.2302646
     0.86210000     0.13783989     0.13775886     -3.2304591
     0.86220000     0.13773998     0.13765904     -3.2306539
     0.86230000     0.13764007     0.13755923     -3.2308491
     0.86240000     0.13754016     0.13745941     -3.2310447
     0.86250000     0.13744025     0.13735960     -3.2312407
     0.86260000     0.13734034     0.13725978     -3.2314370
     0.86270000     0.13724043     0.13715997     -3.2316337
     0.86280000     0.13714052     0.13706015     -3.2318308
     0.86290000     0.13704060     0.13696033     -3.2320283
     0.86300000     0.13694069     0.13686052     -3.2322261
     0.86310000     0.13684078     0.13676070     -3.2324243
     0.86320000     0.13674087     0.13666088     -3.2326229
     0.86330000     0.13664096     0.13656106     -3.2328219
     0.86340000     0.13654104     0.13646125     -3.2330212
     0.86350000     0.13644113     0.13636143     -3.2332210
     0.86360000     0.13634122     0.13626161     -3.2334211
     0.86370000     0.13624131     0.13616179     -3.2336216
     0.86380000     0.13614139     0.13606198     -3.2338225
     0.86390000     0.13604148     0.13596216     -3.2340238
     0.86400000     0.13594157     0.13586234     -3.2342255
     0.86410000     0.13584165     0.13576252     -3.2344275
     0.86420000     0.13574174     0.13566270     -3.2346300
     0.86430000     0.13564182     0.13556288     -3.2348328
     0.86440000     0.13554191     0.13546306     -3.2350361
     0.86450000     0.13544200     0.13536324     -3.2352397
     0.86460000     0.13534208     0.13526342     -3.2354437
     0.86470000     0.13524217     0.13516360     -3.2356482
     0.86480000     0.13514225     0.13506378     -3.2358530
     0.86490000     0.13504234     0.13496396     -3.2360582
     0.86500000     0.13494242     0.13486414     -3.2362638
     0.86510000     0.13484251     0.13476432     -3.2364699
     0.86520000     0.13474259     0.13466450     -3.2366763
     0.86530000     0.13464267     0.13456468     -3.2368831
     0.86540000     0.13454276     0.13446486     -3.2370904
     0.86550000     0.13444284     0.13436504     -3.2372980
     0.86560000     0.13434293     0.13426522     -3.2375061
     0.86570000     0.13424301     0.13416540     -3.2377145
     0.86580000     0.13414309     0.13406558     -3.2379234
     0.86590000     0.13404318     0.13396575     -3.2381327
     0.86600000     0.13394326     0.13386593     -3.2383424
     0.86610000     0.13384334     0.13376611     -3.2385525
     0.86620000     0.13374342     0.13366629     -3.2387630
     0.86630000     0.13364351     0.13356647     -3.2389740
     0.86640000     0.13354359     0.13346664     -3.2391853
     0.86650000     0.13344367     0.13336682     -3.2393971
     0.86660000     0.13334375     0.13326700     -3.2396093
     0.86670000     0.13324383     0.13316717     -3.2398219
     0.86680000     0.13314392     0.13306735     -3.2400350
     0.86690000     0.13304400     0.13296753     -3.2402484
     0.86700000     0.13294408     0.13286770     -3.2404623
     0.86710000     0.13284416     0.13276788     -3.2406766
     0.86720000     0.13274424     0.13266805     -3.2408914
     0.86730000     0.13264432     0.13256823     -3.2411066
     0.86740000     0.13254440     0.13246841     -3.2413222
     0.86750000     0.13244448     0.13236858     -3.2415382
     0.86760000     0.13234456     0.13226876     -3.2417547
     0.86770000     0.13224464     0.13216893     -3.2419716
     0.86780000     0.13214472     0.13206911     -3.2421889
     0.86790000     0.13204480     0.13196928     -3.2424067
     0.86800000     0.13194488     0.13186946     -3.2426249
     0.86810000     0.13184496     0.13176963     -3.2428436
     0.86820000     0.13174504     0.13166980     -3.2430627
     0.86830000     0.13164512     0.13156998     -3.2432822
     0.86840000     0.13154520     0.13147015     -3.2435022
     0.86850000     0.13144528     0.13137033     -3.2437227
     0.86860000     0.13134536     0.13127050     -3.2439435
     0.86870000     0.13124543     0.13117067     -3.2441649
     0.86880000     0.13114551     0.13107085     -3.2443866
     0.86890000     0.13104559     0.13097102     -3.2446089
     0.86900000     0.13094567     0.13087119     -3.2448316
     0.86910000     0.13084575     0.13077137     -3.2450547
     0.86920000     0.13074582     0.13067154     -3.2452783
     0.86930000     0.13064590     0.13057171     -3.2455023
     0.86940000     0.13054598     0.13047188     -3.2457268
     0.86950000     0.13044605     0.13037205     -3.2459518
     0.86960000     0.13034613     0.13027223     -3.2461772
     0.86970000     0.13024621     0.13017240     -3.2464031
     0.86980000     0.13014628     0.13007257     -3.2466295
     0.86990000     0.13004636     0.12997274     -3.2468563
     0.87000000     0.12994644     0.12987291     -3.2470836
     0.87010000     0.12984651     0.12977308     -3.2473113
     0.87020000     0.12974659     0.12967325     -3.2475395
     0.87030000     0.12964666     0.12957342     -3.2477682
     0.87040000     0.12954674     0.12947360     -3.2479974
     0.87050000     0.12944682     0.12937377     -3.2482271
     0.87060000     0.12934689     0.12927394     -3.2484572
     0.87070000     0.12924697     0.12917411     -3.2486878
     0.87080000     0.12914704     0.12907428     -3.2489188
     0.87090000     0.12904712     0.12897445     -3.2491504
     0.87100000     0.12894719     0.12887462     -3.2493824
     0.87110000     0.12884726     0.12877478     -3.2496150
     0.87120000     0.12874734     0.12867495     -3.2498480
     0.87130000     0.12864741     0.12857512     -3.2500815
     0.87140000     0.12854749     0.12847529     -3.2503154
     0.87150000     0.12844756     0.12837546     -3.2505499
     0.87160000     0.12834763     0.12827563     -3.2507849
     0.87170000     0.12824771     0.12817580     -3.2510203
     0.87180000     0.12814778     0.12807597     -3.2512563
     0.87190000     0.12804785     0.12797613     -3.2514927
     0.87200000     0.12794793     0.12787630     -3.2517297
     0.87210000     0.12784800     0.12777647     -3.2519671
     0.87220000     0.12774807     0.12767664     -3.2522050
     0.87230000     0.12764814     0.12757680     -3.2524435
     0.87240000     0.12754822     0.12747697     -3.2526824
     0.87250000     0.12744829     0.12737714     -3.2529219
     0.87260000     0.12734836     0.12727731     -3.2531619
     0.87270000     0.12724843     0.12717747     -3.2534023
     0.87280000     0.12714850     0.12707764     -3.2536433
     0.87290000     0.12704857     0.12697781     -3.2538848
     0.87300000     0.12694865     0.12687797     -3.2541268
     0.87310000     0.12684872     0.12677814     -3.2543693
     0.87320000     0.12674879     0.12667830     -3.2546124
     0.87330000     0.12664886     0.12657847     -3.2548560
     0.87340000     0.12654893     0.12647864     -3.2551000
     0.87350000     0.12644900     0.12637880     -3.2553446
     0.87360000     0.12634907     0.12627897     -3.2555898
     0.87370000     0.12624914     0.12617913     -3.2558354
     0.87380000     0.12614921     0.12607930     -3.2560816
     0.87390000     0.12604928     0.12597946     -3.2563283
     0.87400000     0.12594935     0.12587963     -3.2565756
     0.87410000     0.12584942     0.12577979     -3.2568234
     0.87420000     0.12574949     0.12567995     -3.2570717
     0.87430000     0.12564956     0.12558012     -3.2573205
     0.87440000     0.12554963     0.12548028     -3.2575699
     0.87450000     0.12544970     0.12538045     -3.2578198
     0.87460000     0.12534976     0.12528061     -3.2580703
     0.87470000     0.12524983     0.12518077     -3.2583213
     0.87480000     0.12514990     0.12508094     -3.2585729
     0.87490000     0.12504997     0.12498110     -3.2588250
     0.87500000     0.12495004     0.12488126     -3.2590777
     0.87510000     0.12485010     0.12478143     -3.2593309
     0.87520000     0.12475017     0.12468159     -3.2595846
     0.87530000     0.12465024     0.12458175     -3.2598389
     0.87540000     0.12455031     0.12448191     -3.2600938
     0.87550000     0.12445037     0.12438208     -3.2603492
     0.87560000     0.12435044     0.12428224     -3.2606052
     0.87570000     0.12425051     0.12418240     -3.2608618
     0.87580000     0.12415058     0.12408256     -3.2611189
     0.87590000     0.12405064     0.12398272     -3.2613766
     0.87600000     0.12395071     0.12388289     -3.2616348
     0.87610000     0.12385077     0.12378305     -3.2618937
     0.87620000     0.12375084     0.12368321     -3.2621531
     0.87630000     0.12365091     0.12358337     -3.2624130
     0.87640000     0.12355097     0.12348353     -3.2626736
     0.87650000     0.12345104     0.12338369     -3.2629347
     0.87660000     0.12335110     0.12328385     -3.2631964
     0.87670000     0.12325117     0.12318401     -3.2634587
     0.87680000     0.12315123     0.12308417     -3.2637216
     0.87690000     0.12305130     0.12298433     -3.2639850
     0.87700000     0.12295136     0.12288449     -3.2642491
     0.87710000     0.12285143     0.12278465     -3.2645137
     0.87720000     0.12275149     0.12268481     -3.2647789
     0.87730000     0.12265156     0.12258497     -3.2650447
     0.87740000     0.12255162     0.12248513     -3.2653112
     0.87750000     0.12245169     0.12238529     -3.2655782
     0.87760000     0.12235175     0.12228545     -3.2658458
     0.87770000     0.12225181     0.12218561     -3.2661140
     0.87780000     0.12215188     0.12208577     -3.2663828
     0.87790000     0.12205194     0.12198592     -3.2666522
     0.87800000     0.12195201     0.12188608     -3.2669223
     0.87810000     0.12185207     0.12178624     -3.2671929
     0.87820000     0.12175213     0.12168640     -3.2674642
     0.87830000     0.12165219     0.12158656     -3.2677360
     0.87840000     0.12155226     0.12148672     -3.2680085
     0.87850000     0.12145232     0.12138687     -3.2682816
     0.87860000     0.12135238     0.12128703     -3.2685554
     0.87870000     0.12125244     0.12118719     -3.2688297
     0.87880000     0.12115251     0.12108734     -3.2691047
     0.87890000     0.12105257     0.12098750     -3.2693803
     0.87900000     0.12095263     0.12088766     -3.2696565
     0.87910000     0.12085269     0.12078782     -3.2699334
     0.87920000     0.12075275     0.12068797     -3.2702109
     0.87930000     0.12065282     0.12058813     -3.2704891
     0.87940000     0.12055288     0.12048828     -3.2707678
     0.87950000     0.12045294     0.12038844     -3.2710473
     0.87960000     0.12035300     0.12028860     -3.2713273
     0.87970000     0.12025306     0.12018875     -3.2716080
     0.87980000     0.12015312     0.12008891     -3.2718894
     0.87990000     0.12005318     0.11998906     -3.2721714
     0.88000000     0.11995324     0.11988922     -3.2724541
     0.88010000     0.11985330     0.11978937     -3.2727374
     0.88020000     0.11975336     0.11968953     -3.2730214
     0.88030000     0.11965342     0.11958968     -3.2733060
     0.88040000     0.11955348     0.11948984     -3.2735913
     0.88050000     0.11945354     0.11938999     -3.2738773
     0.88060000     0.11935360     0.11929015     -3.2741639
     0.88070000     0.11925366     0.11919030     -3.2744512
     0.88080000     0.11915372     0.11909046     -3.2747392
     0.88090000     0.11905378     0.11899061     -3.2750278
     0.88100000     0.11895384     0.11889076     -3.2753171
     0.88110000     0.11885389     0.11879092     -3.2756071
     0.88120000     0.11875395     0.11869107     -3.2758978
     0.88130000     0.11865401     0.11859122     -3.2761892
     0.88140000     0.11855407     0.11849138     -3.2764812
     0.88150000     0.11845413     0.11839153     -3.2767740
     0.88160000     0.11835419     0.11829168     -3.2770674
     0.88170000     0.11825424     0.11819184     -3.2773615
     0.88180000     0.11815430     0.11809199     -3.2776564
     0.88190000     0.11805436     0.11799214     -3.2779519
     0.88200000     0.11795442     0.11789229     -3.2782481
     0.88210000     0.11785447     0.11779245     -3.2785450
     0.88220000     0.11775453     0.11769260     -3.2788427
     0.88230000     0.11765459     0.11759275     -3.2791410
     0.88240000     0.11755464     0.11749290     -3.2794401
     0.88250000     0.11745470     0.11739305     -3.2797399
     0.88260000     0.11735476     0.11729321     -3.2800403
     0.88270000     0.11725481     0.11719336     -3.2803416
     0.88280000     0.11715487     0.11709351     -3.2806435
     0.88290000     0.11705492     0.11699366     -3.2809462
     0.88300000     0.11695498     0.11689381     -3.2812495
     0.88310000     0.11685504     0.11679396     -3.2815537
     0.88320000     0.11675509     0.11669411     -3.2818585
     0.88330000     0.11665515     0.11659426     -3.2821641
     0.88340000     0.11655520     0.11649441     -3.2824704
     0.88350000     0.11645526     0.11639456     -3.2827775
     0.88360000     0.11635531     0.11629471     -3.2830853
     0.88370000     0.11625537     0.11619486     -3.2833939
     0.88380000     0.11615542     0.11609501     -3.2837032
     0.88390000     0.11605548     0.11599516     -3.2840132
     0.88400000     0.11595553     0.11589531     -3.2843241
     0.88410000     0.11585559     0.11579546     -3.2846356
     0.88420000     0.11575564     0.11569561     -3.2849480
     0.88430000     0.11565569     0.11559576     -3.2852611
